ID,ID Base,Faction,Alteration,Name,Name DE,Type,Subtyp,Cost,Recall Cost,Vegetal,Mineral,Aquatic,Effekt,Echo,Intentions Implémentation CE,Intentions Implémentation GD CE,Functions Tag,Intentions Lore CE,Profils Tag,Complexity CE,Score,Flavor CE,Illustration,Identité Effet,Identité Stat,Identité Design,Reflexions jeu Equipe,Reflexion Chacun pour soi
ALT_CORE_B_YZ_06_R2,ALT_CORE_B_YZ_06_C,BR,RARE,Tooth Fairy,Zahnfee,CHARACTER,FAIRY,2,2,1,1,1,{H} $[SABOTAGE].,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_07_C,ALT_CORE_B_YZ_07_C,YZ,COMMON,Kadigiran Mage-Dancer,Kadigir-Zaubertänzer,CHARACTER,MAGE_SOLDIER,2,1,1,1,1,"Wenn du einen Zauber spielst, erhalte ich 1 Verstärkung$[BB].",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_07_R1,ALT_CORE_B_YZ_07_C,YZ,RARE,Kadigiran Mage-Dancer,Kadigir-Zaubertänzer,CHARACTER,MAGE_SOLDIER,2,1,1,1,1,"Wenn du einen Zauber spielst, erhalte ich 1 Verstärkung$[BB].  #Zum Abend, wenn ich mindestens 3 Verstärkungen habe — Ziehe eine Karte.#",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_07_R2,ALT_CORE_B_YZ_07_C,LY,RARE,Kadigiran Mage-Dancer,Kadigir-Zaubertänzer,CHARACTER,MAGE_SOLDIER,2,1,1,1,1,"Wenn du #einen oder mehrere Würfel wirfst#, erhalte ich 1 Verstärkung$[BB].",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_08_C,ALT_CORE_B_YZ_08_C,YZ,COMMON,Yzmir Stargazer,Yzmir-Astronomin,CHARACTER,MAGE_SCHOLAR,2,1,1,2,1,,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_08_R1,ALT_CORE_B_YZ_08_C,YZ,RARE,Yzmir Stargazer,Yzmir-Astronomin,CHARACTER,MAGE_SCHOLAR,2,#2#,#2#,2,#2#,"#Wenn ich geopfert werde, darf ein Charakter deiner Wahl 2 Verstärkungen$[BB] erhalten.#",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_08_R2,ALT_CORE_B_YZ_08_C,AX,RARE,Yzmir Stargazer,Yzmir-Astronomin,CHARACTER,MAGE_SCHOLAR,#1#,1,1,2,1,,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_09_C,ALT_CORE_B_YZ_09_C,YZ,COMMON,Lady of the Lake,Die Dame vom See,CHARACTER,FAIRY_SPIRIT,2,2,1,1,3,,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_09_R1,ALT_CORE_B_YZ_09_C,YZ,RARE,Lady of the Lake,Die Dame vom See,CHARACTER,FAIRY_SPIRIT,2,2,1,1,3,,"#{D} : Der nächste Zauber, den du in dieser Runde spielst, verliert [FLEETING].# (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_YZ_09_R2,ALT_CORE_B_YZ_09_C,BR,RARE,Lady of the Lake,Die Dame vom See,CHARACTER,FAIRY_SPIRIT,2,2,1,1,3,,"#{D} : Der nächste Charakter, den du in dieser Runde spielst, verliert [FLEETING].# (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_YZ_10_C,ALT_CORE_B_YZ_10_C,YZ,COMMON,Baku,Baku,CHARACTER,SPIRIT,4,2,2,2,2,{H} Ein Gegner deiner Wahl legt eine Karte aus seiner Hand ab.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_10_R1,ALT_CORE_B_YZ_10_C,YZ,RARE,Baku,Baku,CHARACTER,SPIRIT,4,#4#,2,2,2,#{J}# Ein Gegner deiner Wahl legt eine Karte aus seiner Hand ab.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_10_R2,ALT_CORE_B_YZ_10_C,AX,RARE,Baku,Baku,CHARACTER,SPIRIT,4,2,2,2,2,{H} Ein Gegner deiner Wahl legt eine Karte aus seiner Hand ab.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_11_C,ALT_CORE_B_YZ_11_C,YZ,COMMON,Baba Yaga,Baba Jaga,CHARACTER,MAGE,3,2,2,1,2,{H} Ziehe eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_11_R1,ALT_CORE_B_YZ_11_C,YZ,RARE,Baba Yaga,Baba Jaga,CHARACTER,MAGE,3,2,#3#,#2#,2,{H} Ziehe eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_11_R2,ALT_CORE_B_YZ_11_C,OR,RARE,Baba Yaga,Baba Jaga,CHARACTER,MAGE,3,2,#3#,#2#,2,{H} Ziehe eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_12_C,ALT_CORE_B_YZ_12_C,YZ,COMMON,Kadigiran Alchemist,Kadigir-Alchemist,CHARACTER,MAGE,3,1,1,1,1,{H} Ich erhalte 2 Verstärkungen$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_12_R1,ALT_CORE_B_YZ_12_C,YZ,RARE,Kadigiran Alchemist,Kadigir-Alchemist,CHARACTER,MAGE,3,1,1,1,1,{H} Ich erhalte #3 Verstärkungen$[BB]#.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_12_R2,ALT_CORE_B_YZ_12_C,OR,RARE,Kadigiran Alchemist,Kadigir-Alchemist,CHARACTER,MAGE,3,1,1,1,1,{H} Ich erhalte #3 Verstärkungen$[BB]#.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_13_C,ALT_CORE_B_YZ_13_C,YZ,COMMON,Alice,Alice,CHARACTER,CITIZEN,3,3,2,2,4,,"{D} : [AFTER_YOU]. (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_YZ_13_R1,ALT_CORE_B_YZ_13_C,YZ,RARE,Alice,Alice,CHARACTER,CITIZEN,3,3,#3#,#3#,4,,"{D} : [AFTER_YOU]. (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_YZ_13_R2,ALT_CORE_B_YZ_13_C,LY,RARE,Alice,Alice,CHARACTER,CITIZEN,3,3,#3#,#3#,4,,"{D} : [AFTER_YOU]. (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_YZ_14_C,ALT_CORE_B_YZ_14_C,YZ,COMMON,Flamel,Flamel,CHARACTER,SCHOLAR,4,3,4,3,3,{H} Du darfst einen Zauber aus deiner Reserve wieder in deine Hand aufnehmen.,"{D} : Der nächste Zauber, den du in dieser Runde spielst, kostet {1} weniger. (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_YZ_14_R1,ALT_CORE_B_YZ_14_C,YZ,RARE,Flamel,Flamel,CHARACTER,SCHOLAR,4,3,4,3,3,{H} #$[RESUPPLY].# Danach darfst du einen Zauber aus deiner Reserve wieder in deine Hand aufnehmen.,"{D} : Der nächste Zauber, den du in dieser Runde spielst, kostet {1} weniger. (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_YZ_14_R2,ALT_CORE_B_YZ_14_C,LY,RARE,Flamel,Flamel,CHARACTER,SCHOLAR,4,3,4,3,3,{H} Du darfst einen Zauber aus deiner Reserve wieder in deine Hand aufnehmen.,"{D} : Der nächste Zauber, den du in dieser Runde spielst, kostet {1} weniger. (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_YZ_15_C,ALT_CORE_B_YZ_15_C,YZ,COMMON,"Kuwat, the Dissenter","Kuwat, der Abtrünnige",CHARACTER,MAGE,4,4,5,5,5,{J} Opfere einen Charakter aus meiner Expedition.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_15_R1,ALT_CORE_B_YZ_15_C,YZ,RARE,"Kuwat, the Dissenter","Kuwat, der Abtrünnige",CHARACTER,MAGE,4,#3#,5,5,5,{J} Opfere einen Charakter.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_15_R2,ALT_CORE_B_YZ_15_C,OR,RARE,"Kuwat, the Dissenter","Kuwat, der Abtrünnige",CHARACTER,MAGE,4,4,5,5,5,{J} Opfere einen Charakter aus meiner Expedition.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_16_C,ALT_CORE_B_YZ_16_C,YZ,COMMON,Dorothy Gale,Dorothy Gale,CHARACTER,CITIZEN,5,3,3,2,2,{H} Du darfst einen Charakter deiner Wahl in die Reserve schicken.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_16_R1,ALT_CORE_B_YZ_16_C,YZ,RARE,Dorothy Gale,Dorothy Gale,CHARACTER,CITIZEN,5,#5#,3,2,2,#{J}# Du darfst einen Charakter deiner Wahl in die Reserve schicken.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_16_R2,ALT_CORE_B_YZ_16_C,BR,RARE,Dorothy Gale,Dorothy Gale,CHARACTER,CITIZEN,5,3,3,2,2,{H} Du darfst einen Charakter deiner Wahl in die Reserve schicken.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_17_C,ALT_CORE_B_YZ_17_C,YZ,COMMON,The Kraken,Der Krake,CHARACTER,LEVIATHAN,7,7,0,0,8,$[GIGANTIC].  {J} Opfere zwei Charaktere.  Alle Regionen sind {O} und verlieren ihre anderen Typen.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_17_R1,ALT_CORE_B_YZ_17_C,YZ,RARE,The Kraken,Der Krake,CHARACTER,LEVIATHAN,7,7,0,0,8,$[GIGANTIC].  {J} Opfere #einen# Charakter.  Alle Regionen sind {O} und verlieren ihre anderen Typen.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_17_R2,ALT_CORE_B_YZ_17_C,OR,RARE,The Kraken,Der Krake,CHARACTER,LEVIATHAN,7,7,0,0,8,$[GIGANTIC].  {J} Opfere zwei Charaktere.  Alle Regionen sind {O} und verlieren ihre anderen Typen.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_18_C,ALT_CORE_B_YZ_18_C,YZ,COMMON,Sakarabru,Sakarabru,CHARACTER,DEITY,7,4,4,4,4,"{H} Die Expedition deines Gegners, die meiner Expedition gegenübersteht, bewegt sich eine Region zurück.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_18_R1,ALT_CORE_B_YZ_18_C,YZ,RARE,Sakarabru,Sakarabru,CHARACTER,DEITY,7,4,#5#,#5#,#5#,"{H} Die Expedition deines Gegners, die meiner Expedition gegenübersteht, bewegt sich eine Region zurück.","#{D} : Ziehe eine Karte.# (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_YZ_18_R2,ALT_CORE_B_YZ_18_C,BR,RARE,Sakarabru,Sakarabru,CHARACTER,DEITY,7,4,4,4,4,"{H} Die Expedition deines Gegners, die meiner Expedition gegenübersteht, bewegt sich eine Region zurück.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_19_C,ALT_CORE_B_YZ_19_C,YZ,COMMON,Magical Training,Zaubertraining,SPELL,CONJURATION,1,3,,,,Ziehe eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_19_R1,ALT_CORE_B_YZ_19_C,YZ,RARE,Magical Training,Zaubertraining,SPELL,CONJURATION,1,#2#,,,,Ziehe eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_19_R2,ALT_CORE_B_YZ_19_C,LY,RARE,Magical Training,Zaubertraining,SPELL,CONJURATION,1,3,,,,Ziehe eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_20_C,ALT_CORE_B_YZ_20_C,YZ,COMMON,Gift of Self,Geschenk des Selbst,SPELL,CONJURATION,2,2,,,,"$[FLEETING].  Opfere einen Charakter, um zwei Karten zu ziehen.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_20_R1,ALT_CORE_B_YZ_20_C,YZ,RARE,Gift of Self,Geschenk des Selbst,SPELL,CONJURATION,#3#,#3#,,,,"$[FLEETING].  Opfere einen Charakter, um #drei Karten# zu ziehen.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_20_R2,ALT_CORE_B_YZ_20_C,OR,RARE,Gift of Self,Geschenk des Selbst,SPELL,CONJURATION,2,2,,,,"$[FLEETING].  Opfere einen Charakter, um zwei Karten zu ziehen.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_21_C,ALT_CORE_B_YZ_21_C,YZ,COMMON,Off you go!,Ab mit dir!,SPELL,DISRUPTION,2,4,,,,Schicke einen Charakter deiner Wahl mit Handkosten {3} oder weniger in die Reserve.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_21_R1,ALT_CORE_B_YZ_21_C,YZ,RARE,Off you go!,Ab mit dir!,SPELL,DISRUPTION,#3#,4,,,,Schicke einen Charakter deiner Wahl mit Handkosten #{5} oder weniger# in die Reserve.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_21_R2,ALT_CORE_B_YZ_21_C,LY,RARE,Off you go!,Ab mit dir!,SPELL,DISRUPTION,2,4,,,,Schicke einen Charakter deiner Wahl mit Handkosten {3} oder weniger in die Reserve.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_22_C,ALT_CORE_B_YZ_22_C,YZ,COMMON,Spy Craft,Spionage,SPELL,DISRUPTION,2,2,,,,"$[FLEETING].  $[SABOTAGE], dann $[RESUPPLY].",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_22_R1,ALT_CORE_B_YZ_22_C,YZ,RARE,Spy Craft,Spionage,SPELL,DISRUPTION,2,#3#,,,,"$[SABOTAGE], dann $[RESUPPLY].",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_22_R2,ALT_CORE_B_YZ_22_C,LY,RARE,Spy Craft,Spionage,SPELL,DISRUPTION,2,2,,,,"$[FLEETING].  $[SABOTAGE], dann $[RESUPPLY].",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_23_C,ALT_CORE_B_YZ_23_C,YZ,COMMON,Conjuring Seal,Beschwörungssiegel,SPELL,CONJURATION,3,5,,,,Ziehe zwei Karten.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_23_R1,ALT_CORE_B_YZ_23_C,YZ,RARE,Conjuring Seal,Beschwörungssiegel,SPELL,CONJURATION,#4#,5,,,,Ziehe #drei Karten#.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_23_R2,ALT_CORE_B_YZ_23_C,OR,RARE,Conjuring Seal,Beschwörungssiegel,SPELL,CONJURATION,3,5,,,,Ziehe zwei Karten.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_24_C,ALT_CORE_B_YZ_24_C,YZ,COMMON,Banishing Gate,Verbannungstor,SPELL,DISRUPTION,4,4,,,,$[FLEETING].  Lege einen Charakter deiner Wahl oder eine bleibende Karte ab.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_24_R1,ALT_CORE_B_YZ_24_C,YZ,RARE,Banishing Gate,Verbannungstor,SPELL,DISRUPTION,4,#5#,,,,Lege einen Charakter deiner Wahl oder eine bleibende Karte ab.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_24_R2,ALT_CORE_B_YZ_24_C,OR,RARE,Banishing Gate,Verbannungstor,SPELL,DISRUPTION,4,4,,,,$[FLEETING].  Lege einen Charakter deiner Wahl oder eine bleibende Karte ab.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_25_C,ALT_CORE_B_YZ_25_C,YZ,COMMON,"Small Step, Giant Leap","Kleiner Schritt, großer Sprung",SPELL,MANEUVER,6,6,,,,$[FLEETING].  Eine Expedition deiner Wahl bewegt sich vorwärts.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_25_R1,ALT_CORE_B_YZ_25_C,YZ,RARE,"Small Step, Giant Leap","Kleiner Schritt, großer Sprung",SPELL,MANEUVER,6,#7#,,,,Eine Expedition deiner Wahl bewegt sich vorwärts.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_25_R2,ALT_CORE_B_YZ_25_C,LY,RARE,"Small Step, Giant Leap","Kleiner Schritt, großer Sprung",SPELL,MANEUVER,6,6,,,,$[FLEETING].  Eine Expedition deiner Wahl bewegt sich vorwärts.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_26_C,ALT_CORE_B_YZ_26_C,YZ,COMMON,Kraken's Wrath,Zorn des Kraken,SPELL,DISRUPTION,5,5,,,,$[FLEETING].  Schicke bis zu drei Charaktere deiner Wahl mit Gesamt-Handkosten von {5} oder weniger in die Reserve.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_26_R1,ALT_CORE_B_YZ_26_C,YZ,RARE,Kraken's Wrath,Zorn des Kraken,SPELL,DISRUPTION,5,5,,,,$[FLEETING].  Schicke bis zu #vier# Charaktere deiner Wahl mit Gesamt-Handkosten von #{6}# oder weniger in die Reserve.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_26_R2,ALT_CORE_B_YZ_26_C,AX,RARE,Kraken's Wrath,Zorn des Kraken,SPELL,DISRUPTION,5,5,,,,$[FLEETING].  Schicke bis zu #vier# Charaktere deiner Wahl mit Gesamt-Handkosten von #{6}# oder weniger in die Reserve.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_27_C,ALT_CORE_B_YZ_27_C,YZ,COMMON,Celestial Blast,Himmelssturm,SPELL,DISRUPTION,7,7,,,,$[FLEETING].  Lege bis zu zwei Karten deiner Wahl ab – Charaktere oder bleibende Karten.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_27_R1,ALT_CORE_B_YZ_27_C,YZ,RARE,Celestial Blast,Himmelssturm,SPELL,DISRUPTION,7,7,,,,$[FLEETING].  Lege bis zu zwei Karten deiner Wahl ab – Charaktere oder bleibende Karten.  #Ziehe eine Karte.#,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_27_R2,ALT_CORE_B_YZ_27_C,OR,RARE,Celestial Blast,Himmelssturm,SPELL,DISRUPTION,7,7,,,,$[FLEETING].  Lege bis zu zwei Karten deiner Wahl ab – Charaktere oder bleibende Karten.  #Ziehe eine Karte.#,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_28_C,ALT_CORE_B_YZ_28_C,YZ,COMMON,Baba's Isba,Babas Isba,PERMANENT,LANDMARK,3,3,,,,"{J} Ziehe eine Karte.  {T}, Opfere einen Charakter: $[AFTER_YOU].",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_28_R1,ALT_CORE_B_YZ_28_C,YZ,RARE,Baba's Isba,Babas Isba,PERMANENT,LANDMARK,#2#,#2#,,,,"{J} Ziehe eine Karte.  {T}, Opfere einen Charakter: $[AFTER_YOU].",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_28_R2,ALT_CORE_B_YZ_28_C,OR,RARE,Baba's Isba,Babas Isba,PERMANENT,LANDMARK,3,3,,,,"{J} Ziehe eine Karte.  {T}, Opfere einen Charakter: $[AFTER_YOU].",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_29_C,ALT_CORE_B_YZ_29_C,YZ,COMMON,Aether Shard,Äthersplitter,PERMANENT,LANDMARK,5,5,,,,Zum Mittag — Ziehe eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_29_R1,ALT_CORE_B_YZ_29_C,YZ,RARE,Aether Shard,Äthersplitter,PERMANENT,LANDMARK,5,5,,,,#{J} Ziehe eine Karte.#  Zum Mittag — Ziehe eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_29_R2,ALT_CORE_B_YZ_29_C,LY,RARE,Aether Shard,Äthersplitter,PERMANENT,LANDMARK,5,5,,,,#{J} Ziehe eine Karte.#  Zum Mittag — Ziehe eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_30_C,ALT_CORE_B_YZ_30_C,YZ,COMMON,"The Kadigir, Yzmir Bastion","Der Kadigir, Yzmir-Bastion",PERMANENT,LANDMARK,8,8,,,,"{T} : Der nächste Zauber, den du in dieser Runde spielst, ist kostenlos.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_30_R1,ALT_CORE_B_YZ_30_C,YZ,RARE,"The Kadigir, Yzmir Bastion","Der Kadigir, Yzmir-Bastion",PERMANENT,LANDMARK,8,8,,,,"{T} : Der nächste Zauber, den du in dieser Runde spielst, ist kostenlos. #Wenn du ihn aus deiner Hand spielst, verliert er [FLEETING].#",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_30_R2,ALT_CORE_B_YZ_30_C,LY,RARE,"The Kadigir, Yzmir Bastion","Der Kadigir, Yzmir-Bastion",PERMANENT,LANDMARK,8,8,,,,"{T} : Der nächste Zauber, den du in dieser Runde spielst, ist kostenlos.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_31_C,ALT_CORE_B_YZ_31_C,YZ,COMMON,Maw,Schlund,TOKEN,COMPANION,,,0,0,0,"Wenn du einen Charakter opferst, erhalte ich 2 Verstärkungen.",,,,,,,,,,,,,,,
