ID,ID Base,Faction,Alteration,Name,Nome It,Type,Sottotipo,Cost,Recall Cost,Vegetal,Mineral,Aquatic,Effetto,Eco,Intentions Implémentation CE,Intentions Implémentation GD CE,Functions Tag,Intentions Lore CE,Profils Tag,Complexity CE,Score,Flavor CE,Illustration,Identité Effet,Identité Stat,Identité Design,Reflexions jeu Equipe,Reflexion Chacun pour soi
ALT_CORE_B_YZ_14_R2,ALT_CORE_B_YZ_14_C,LY,RARE,Flamel,Flamel,CHARACTER,STUDIOSO,4,3,4,3,3,{H} Puoi riprendere in mano una magia dalla tua Riserva.,{D} : La prossima magia che giochi in questo turno costa {1} in meno. (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_YZ_15_C,ALT_CORE_B_YZ_15_C,YZ,COMMON,"Kuwat, the Dissenter","Kuwat, il Dissidente",CHARACTER,MAGO,4,4,5,5,5,{J} Sacrifica un personaggio nella mia spedizione.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_15_R1,ALT_CORE_B_YZ_15_C,YZ,RARE,"Kuwat, the Dissenter","Kuwat, il Dissidente",CHARACTER,MAGO,4,#3#,5,5,5,{J} Sacrifica un personaggio.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_15_R2,ALT_CORE_B_YZ_15_C,OR,RARE,"Kuwat, the Dissenter","Kuwat, il Dissidente",CHARACTER,MAGO,4,4,5,5,5,{J} Sacrifica un personaggio nella mia spedizione.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_16_C,ALT_CORE_B_YZ_16_C,YZ,COMMON,Dorothy Gale,Dorothy Gale,CHARACTER,CITTADINO,5,3,3,2,2,{H} Puoi mandare un personaggio bersaglio nella Riserva.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_16_R1,ALT_CORE_B_YZ_16_C,YZ,RARE,Dorothy Gale,Dorothy Gale,CHARACTER,CITTADINO,5,#5#,3,2,2,#{J}# Puoi mandare un personaggio nella Riserva.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_16_R2,ALT_CORE_B_YZ_16_C,BR,RARE,Dorothy Gale,Dorothy Gale,CHARACTER,CITTADINO,5,3,3,2,2,{H} Puoi mandare un personaggio bersaglio nella Riserva.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_17_C,ALT_CORE_B_YZ_17_C,YZ,COMMON,The Kraken,Il Kraken,CHARACTER,LEVIATANO,7,7,0,0,8,$[GIGANTIC].  {J} Sacrifica due personaggi.  Tutte le regioni sono {O} e perdono i loro altri tipi.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_17_R1,ALT_CORE_B_YZ_17_C,YZ,RARE,The Kraken,Il Kraken,CHARACTER,LEVIATANO,7,7,0,0,8,$[GIGANTIC].  {J} Sacrifica #un# personaggio.  Tutte le regioni sono {O} e perdono i loro altri tipi.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_17_R2,ALT_CORE_B_YZ_17_C,OR,RARE,The Kraken,Il Kraken,CHARACTER,LEVIATANO,7,7,0,0,8,$[GIGANTIC].  {J} Sacrifica due personaggi.  Tutte le regioni sono {O} e perdono i loro altri tipi.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_18_C,ALT_CORE_B_YZ_18_C,YZ,COMMON,Sakarabru,Sakarabru,CHARACTER,DIVINITÀ,7,4,4,4,4,{H} La spedizione del tuo avversario che affronta la mia arretra di una regione.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_18_R1,ALT_CORE_B_YZ_18_C,YZ,RARE,Sakarabru,Sakarabru,CHARACTER,DIVINITÀ,7,4,#5#,#5#,#5#,{H} La spedizione del tuo avversario che affronta la mia arretra di una regione.,#{D} : Pesca una carta.# (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_YZ_18_R2,ALT_CORE_B_YZ_18_C,BR,RARE,Sakarabru,Sakarabru,CHARACTER,DIVINITÀ,7,4,4,4,4,{H} La spedizione del tuo avversario che affronta la mia arretra di una regione.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_19_C,ALT_CORE_B_YZ_19_C,YZ,COMMON,Magical Training,Addestramento Magico,SPELL,EVOCAZIONE,1,3,,,,Pesca una carta.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_19_R1,ALT_CORE_B_YZ_19_C,YZ,RARE,Magical Training,Addestramento Magico,SPELL,EVOCAZIONE,1,#2#,,,,Pesca una carta.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_19_R2,ALT_CORE_B_YZ_19_C,LY,RARE,Magical Training,Addestramento Magico,SPELL,EVOCAZIONE,1,3,,,,Pesca una carta.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_20_C,ALT_CORE_B_YZ_20_C,YZ,COMMON,Gift of Self,Dono di Sé,SPELL,EVOCAZIONE,2,2,,,,"$[FLEETING].  Sacrifica un personaggio. Se lo fai, pesca due carte.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_20_R1,ALT_CORE_B_YZ_20_C,YZ,RARE,Gift of Self,Dono di Sé,SPELL,EVOCAZIONE,#3#,#3#,,,,"$[FLEETING].  Sacrifica un personaggio. Se lo fai, pesca #tre carte#.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_20_R2,ALT_CORE_B_YZ_20_C,OR,RARE,Gift of Self,Dono di Sé,SPELL,EVOCAZIONE,2,2,,,,"$[FLEETING].  Sacrifica un personaggio. Se lo fai, pesca due carte.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_21_C,ALT_CORE_B_YZ_21_C,YZ,COMMON,Off you go!,Fuori di qui!,SPELL,IMPEDIMENTO,2,4,,,,Manda un personaggio bersaglio con costo dalla mano pari o inferiore a {3} nella Riserva.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_21_R1,ALT_CORE_B_YZ_21_C,YZ,RARE,Off you go!,Fuori di qui!,SPELL,IMPEDIMENTO,#3#,4,,,,Manda un personaggio bersaglio con costo dalla mano #pari o inferiore a {5}# nella Riserva.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_21_R2,ALT_CORE_B_YZ_21_C,LY,RARE,Off you go!,Fuori di qui!,SPELL,IMPEDIMENTO,2,4,,,,Manda un personaggio bersaglio con costo dalla mano pari o inferiore a {3} nella Riserva.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_22_C,ALT_CORE_B_YZ_22_C,YZ,COMMON,Spy Craft,Abilità da Spia,SPELL,IMPEDIMENTO,2,2,,,,"$[FLEETING].  $[SABOTAGE], poi $[RESUPPLY].",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_22_R1,ALT_CORE_B_YZ_22_C,YZ,RARE,Spy Craft,Abilità da Spia,SPELL,IMPEDIMENTO,2,#3#,,,,"$[SABOTAGE], poi $[RESUPPLY].",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_22_R2,ALT_CORE_B_YZ_22_C,LY,RARE,Spy Craft,Abilità da Spia,SPELL,IMPEDIMENTO,2,2,,,,"$[FLEETING].  $[SABOTAGE], poi $[RESUPPLY].",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_23_C,ALT_CORE_B_YZ_23_C,YZ,COMMON,Conjuring Seal,Sigillo di Evocazione,SPELL,EVOCAZIONE,3,5,,,,Pesca due carte.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_23_R1,ALT_CORE_B_YZ_23_C,YZ,RARE,Conjuring Seal,Sigillo di Evocazione,SPELL,EVOCAZIONE,#4#,5,,,,Pesca #tre carte#.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_23_R2,ALT_CORE_B_YZ_23_C,OR,RARE,Conjuring Seal,Sigillo di Evocazione,SPELL,EVOCAZIONE,3,5,,,,Pesca due carte.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_24_C,ALT_CORE_B_YZ_24_C,YZ,COMMON,Banishing Gate,Portale dell'Esilio,SPELL,IMPEDIMENTO,4,4,,,,$[FLEETING].  Scarta un personaggio o un permanente bersaglio.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_24_R1,ALT_CORE_B_YZ_24_C,YZ,RARE,Banishing Gate,Portale dell'Esilio,SPELL,IMPEDIMENTO,4,#5#,,,,Scarta un personaggio o un permanente bersaglio.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_24_R2,ALT_CORE_B_YZ_24_C,OR,RARE,Banishing Gate,Portale dell'Esilio,SPELL,IMPEDIMENTO,4,4,,,,$[FLEETING].  Scarta un personaggio o un permanente bersaglio.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_25_C,ALT_CORE_B_YZ_25_C,YZ,COMMON,"Small Step, Giant Leap","Piccolo Passo, Grande Balzo",SPELL,STRATAGEMMA,6,6,,,,$[FLEETING].  La spedizione bersaglio avanza.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_25_R1,ALT_CORE_B_YZ_25_C,YZ,RARE,"Small Step, Giant Leap","Piccolo Passo, Grande Balzo",SPELL,STRATAGEMMA,6,#7#,,,,La spedizione bersaglio avanza.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_25_R2,ALT_CORE_B_YZ_25_C,LY,RARE,"Small Step, Giant Leap","Piccolo Passo, Grande Balzo",SPELL,STRATAGEMMA,6,6,,,,$[FLEETING].  La spedizione bersaglio avanza.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_26_C,ALT_CORE_B_YZ_26_C,YZ,COMMON,Kraken's Wrath,Ira del Kraken,SPELL,IMPEDIMENTO,5,5,,,,$[FLEETING].  Manda nella Riserva fino a tre personaggi bersaglio con un costo dalla mano totale pari o inferiore a {5}.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_26_R1,ALT_CORE_B_YZ_26_C,YZ,RARE,Kraken's Wrath,Ira del Kraken,SPELL,IMPEDIMENTO,5,5,,,,$[FLEETING].  Manda nella Riserva fino a #quattro# personaggi bersaglio con un costo dalla mano totale pari o inferiore a #{6}#.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_26_R2,ALT_CORE_B_YZ_26_C,AX,RARE,Kraken's Wrath,Ira del Kraken,SPELL,IMPEDIMENTO,5,5,,,,$[FLEETING].  Manda nella Riserva fino a #quattro# personaggi bersaglio con un costo dalla mano totale pari o inferiore a #{6}#.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_27_C,ALT_CORE_B_YZ_27_C,YZ,COMMON,Celestial Blast,Esplosione Celeste,SPELL,IMPEDIMENTO,7,7,,,,"$[FLEETING].  Scarta fino a due bersagli, che siano personaggi o permanenti.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_27_R1,ALT_CORE_B_YZ_27_C,YZ,RARE,Celestial Blast,Esplosione Celeste,SPELL,IMPEDIMENTO,7,7,,,,"$[FLEETING].  Scarta fino a due bersagli, che siano personaggi o permanenti.  #Pesca una carta.#",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_27_R2,ALT_CORE_B_YZ_27_C,OR,RARE,Celestial Blast,Esplosione Celeste,SPELL,IMPEDIMENTO,7,7,,,,"$[FLEETING].  Scarta fino a due bersagli, che siano personaggi o permanenti.  #Pesca una carta.#",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_28_C,ALT_CORE_B_YZ_28_C,YZ,COMMON,Baba's Isba,Isba di Baba,PERMANENT,FULCRO,3,3,,,,"{J} Pesca una carta.  {T}, Sacrifica un personaggio: $[AFTER_YOU].",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_28_R1,ALT_CORE_B_YZ_28_C,YZ,RARE,Baba's Isba,Isba di Baba,PERMANENT,FULCRO,#2#,#2#,,,,"{J} Pesca una carta.  {T}, Sacrifica un personaggio: $[AFTER_YOU].",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_28_R2,ALT_CORE_B_YZ_28_C,OR,RARE,Baba's Isba,Isba di Baba,PERMANENT,FULCRO,3,3,,,,"{J} Pesca una carta.  {T}, Sacrifica un personaggio: $[AFTER_YOU].",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_29_C,ALT_CORE_B_YZ_29_C,YZ,COMMON,Aether Shard,Frammento di Etere,PERMANENT,FULCRO,5,5,,,,A mezzogiorno — Pesca una carta.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_29_R1,ALT_CORE_B_YZ_29_C,YZ,RARE,Aether Shard,Frammento di Etere,PERMANENT,FULCRO,5,5,,,,#{J} Pesca una carta.#  A mezzogiorno — Pesca una carta.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_29_R2,ALT_CORE_B_YZ_29_C,LY,RARE,Aether Shard,Frammento di Etere,PERMANENT,FULCRO,5,5,,,,#{J} Pesca una carta.#  A mezzogiorno — Pesca una carta.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_30_C,ALT_CORE_B_YZ_30_C,YZ,COMMON,"The Kadigir, Yzmir Bastion","Il Kadigir, Bastione Yzmir",PERMANENT,FULCRO,8,8,,,,{T} : Non paghi il costo della prossima magia che giochi in questo turno.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_30_R1,ALT_CORE_B_YZ_30_C,YZ,RARE,"The Kadigir, Yzmir Bastion","Il Kadigir, Bastione Yzmir",PERMANENT,FULCRO,8,8,,,,"{T} : Non paghi il costo della prossima magia che giochi in questo turno. #Se la giochi dalla tua mano, perde [FLEETING].#",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_30_R2,ALT_CORE_B_YZ_30_C,LY,RARE,"The Kadigir, Yzmir Bastion","Il Kadigir, Bastione Yzmir",PERMANENT,FULCRO,8,8,,,,{T} : Non paghi il costo della prossima magia che giochi in questo turno.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_31_C,ALT_CORE_B_YZ_31_C,YZ,COMMON,Maw,Fauce,TOKEN,COMPAGNO,,,0,0,0,Quando sacrifichi un personaggio — Ottengo 2 rinforzi.,,,,,,,,,,,,,,,
