trk_id,str_to_translate,context,fr_FR,es_ES,it_IT,de_DE,LOCK
343110,"100 crunches, 100 push-ups, 100 squats, a 10-km run and a desire to prove yourself. Just your typical morning of Bravos training.",MU_Rare_PhysicalTraining;BR_Common_PhysicalTraining;BR_Rare_PhysicalTraining,"100 pompes, 100 abdos, 100 squats,10 km de course à pied et le désir de faire ses preuves : l'entraînement typique des Bravos. ","100 abdominales, 100 flexiones, 100 sentadillas, correr 10 kilómetros y el deseo de ponerte a prueba. La típica rutina de entrenamiento matutino en Bravos.","100 addominali, 100 flessioni, 100 squat, 10 chilometri di corsa e il desiderio di metterti alla prova: una tipica mattinata di allenamento dei Bravos.","100 Crunches, 100 Liegestütze, 100 Kniebeugen, ein 10-Kilometer-Lauf und der Wunsch, sich zu beweisen: ein ganz normaler Bravos-Trainingsmorgen.",1
367324,:D,tutorial,,,,,0
416553,<AFTER_YOU>.,FlowConvertor,,,,,0
416945,"<FLEETING>.  Choose one:  • Send to Reserve target Character with Hand Cost {4} or less.  • Discard target Permanent with Hand Cost {4} or less.  #If you control two or more Landmarks, create a <BRASSBUG> Robot token in target Expedition.#",AX_Rare_KelonBurst,"<FLEETING>.  Choisissez l'un :  • Envoyez en Réserve un Personnage ciblé avec un Coût de Main {4} ou moins.  • Défaussez un Permanent ciblé avec un Coût de Main {4} ou moins.  #Si vous contrôlez au moins deux Repères, créez un jeton Robot <BRASSBUG> dans l'Expédition ciblée.#","<FLEETING>.  Elige una opción:  • Envía a la reserva un personaje objetivo con coste desde la mano de {4} o menos.  • Descarta un permanente objetivo con coste desde la mano de {4} o menos.  #Si controlas dos hitos o más, crea una ficha de robot <BRASSBUG> en una expedición objetivo.#","<FLEETING>.  Scegli uno:  • Manda un personaggio bersaglio con costo dalla mano pari o inferiore a {4} nella Riserva.  • Scarta un permanente bersaglio con costo dalla mano pari o inferiore a {4}.  #Se controlli due o più fulcri, crea una pedina Robot <BRASSBUG> in una spedizione bersaglio.#","<FLEETING>.  Wähle eine Aktion:  • Schicke einen Charakter deiner Wahl mit Handkosten {4} oder weniger in die Reserve.  • Lege eine bleibende Karte deiner Wahl mit Handkosten {4} oder weniger ab.  #Falls du mindestens zwei Wahrzeichen kontrollierst, erschaffe eine <BRASSBUG>-Robotermarke in einer Expedition deiner Wahl.#",1
416875,"<FLEETING>.  Reveal the top four cards of your Deck. Choose up to two Characters from these cards and put them in your Expeditions. They gain <FLEETING>. Discard the other cards. (Don't activate any {h} abilities.)",LY_Rare_MindApotheosis;BR_Rare_MindApotheosis,,,,,0
416455,<RESUPPLY>.,FlowConvertor,,,,,0
416480,<SABOTAGE>.,FlowConvertor,,,,,0
336512,"A Cappella Training",MU_Rare_ACappellaTraining;LY_Common_ACappellaTraining;LY_Rare_ACappellaTraining,"Entraînement A Cappella","Entrenamiento de a capela","Addestramento a Cappella",Gesangstraining,1
343123,"A Hero can practice Alteration through their Companion, no matter the distance between them.",BR_Common_Booda,"Quelle que soit la distance, un Altérateur peut se servir de son Alter Ego comme vecteur de matérialisation.","Un héroe puede practicar la alteración a través de su compañero, sea cual sea la distancia que los separe.","Un eroe può servirsi del suo compagno come vettore di alterazione, indipendentemente dalla distanza che li separa.","Ein Held kann durch seinen Gefährten Alteration praktizieren – unabhängig von der Entfernung zwischen ihnen.",1
343086,"A beacon of knowledge and order, a lighthouse towering high above the world.",OD_Common_TheMonolithOrdisBastion;OD_Rare_TheMonolithOrdisBastion;MU_Rare_TheMonolithOrdisBastion,"Un flambeau de connaissance et de civilisation. Un phare qui surplombe le monde.","Una luminaria de saber y orden, un faro que se alza sobre el mundo.","Un lume di conoscenza e ordine, un faro che svetta sul mondo.","Ein Wahrzeichen des Wissens und der Ordnung, ein Leuchtturm, der hoch über der Welt thront.",1
345538,"A boost is a +1/+1/+1 counter. Remove it when it leaves the Expedition zone.",Cards;Meeples,"Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.","Un potenciador es un contador +1/+1/+1. Retíralo cuando abandone la zona de expedición.","Un rinforzo è un segnalino +1/+1/+1. Rimuovilo quando lascia l'area delle spedizioni.","Eine Verstärkung ist ein +1/+1/+1-Zähler. Entferne sie, wenn sie die Expeditionszone verlässt.",1
416873,"A single spark can start a wildfire.",LY_Rare_MightyJinn;BR_Common_MightyJinn;BR_Rare_MightyJinn,"... Qui l'ose réveiller peut s'en laisser surprendre.","Cualquiera que se atreva a despertar el fuego habrá de sorprenderse.","Per scatenare un incendio basta una scintilla.","Ein einziger Funke kann einen Flächenbrand auslösen.",1
416379,"A soul for a soul.",Cards,,,,,0
416704,"A soul has yet to be found who is bold enough to contest his wisdom.",OD_Common_Quetzalcoatl;OD_Rare_Quetzalcoatl;MU_Rare_Quetzalcoatl,"Nulle âme n'est assez audacieuse pour contester sa sagesse.","Aún no ha habido alma alguna lo bastante valerosa para retar su sabiduría.","Non è ancora stata trovata un'anima abbastanza audace da contestare la sua saggezza.","Bisher hat sich noch niemand gefunden, der kühn genug war, seine Weisheit anzufechten.",1
327566,Achilles,OD_Rare_Achilles;BR_Common_Achilles;BR_Rare_Achilles,Achille,Aquiles,Achille,Achilles,1
416947,"Activate the {j} abilities of #up to two# target Permanents you control.",AX_Rare_MechanicalTraining,,,,,0
416824,"Activate the {j} abilities of target #Character# you control.",MU_Rare_MechanicalTraining,,,,,0
416929,"Activate the {j} abilities of target Permanent you control.",AX_Common_MechanicalTraining,,,,,0
331159,"Ada Lovelace",YZ_Rare_AdaLovelace;AX_Common_AdaLovelace;AX_Rare_AdaLovelace,"Ada Lovelace","Ada Lovelace","Ada Lovelace","Ada Lovelace",1
416573,"Aether Shard",YZ_Common_AetherShard;YZ_Rare_AetherShard;LY_Rare_AetherShard,"Fragment d'Éther","Esquirla de éter","Frammento di Etere",Äthersplitter,1
416576,"Afanas & Senka",YZ_Common_AfanasSenka,"Afanas & Senka","Afanas y Senka","Afanas e Senka","Afanas & Senka",1
336669,"After You",Cards,"Après vous","Después de ti","Dopo di te","Nach dir",1
367126,"After selecting decks, each player *draws 6* cards from their deck of 39 and must *discard 3* of them.",tutorial,,,,,0
367137,"Afternoon:* [red]Players take actions![/red]",tutorial,,,,,0
416751,Aja,MU_Common_Aja;MU_Rare_Aja;BR_Rare_Aja,Aja,Aja,Aja,Aja,1
336664,"Akesha ""the astute""",Altered,,,,,0
318080,"Akesha & Taru",YZ_Common_AkeshaTaru,"Akesha & Taru","Akesha y Taru","Akesha e Taru","Akesha & Taru",1
367282,"Akesha can solve this problem for us.[/blue]",tutorial,,,,,0
367283,"Akesha has an *Exhaust Ability* - another kind of *Quick Action.* Exhaust Abilities can only be used once per round.",tutorial,,,,,0
343061,"Alchemy is not just a matter of turning lead to gold. It's about purifying yourself of imperfections to become your true self.",YZ_Common_KadigiranAlchemist;YZ_Rare_KadigiranAlchemist;OD_Rare_KadigiranAlchemist,"L'alchimie n'est pas que la transformation du plomb en or. C'est la purification de nos imperfections en vue de révéler notre vraie nature.","El objetivo de la alquimia no es solo convertir el plomo en oro, es purificarse de imperfecciones para alcanzar todo el potencial.","L'alchimia non è soltanto trasformare il piombo in oro. È purificarsi dalle imperfezioni per trovare il tuo vero io.","In der Alchemie geht es nicht nur darum, Blei in Gold zu verwandeln. Alchemisten wollen sich von Unvollkommenheiten befreien und so ihr wahres Selbst finden.",1
318083,Alice,YZ_Common_Alice;YZ_Rare_Alice;LY_Rare_Alice,Alice,Alicia,Alice,Alice,1
416542,"All Characters in target Expedition gain <ASLEEP>.",FlowConvertor,,,,,0
367303,"All Hero and Companion tokens are placed on a special card featuring all three regions:",tutorial,,,,,0
318173,"All In!",LY_Common_AllIn;LY_Rare_AllIn;BR_Rare_AllIn,Tapis !,"¡Voy con todo!","Rischia Tutto!","Aufs Ganze!",1
416557,"All Regions are {O} and lose their other types.",FlowConvertor,,,,,0
317755,"All players draw ${n} card(s)",Draw,,,,,0
416970,"All players must sacrifice 1 character (${card_name}'s effect)",SpecialEffect,,,,,0
416958,"All players puts the top deck card in their mana one",Draw,,,,,0
317559,"All remaining cards of ${player_name} loose Anchored and Asleep",Notifications,,,,,0
317693,"Allow ${player_name} to take a triggered action",AbstractNode,,,,,0
416754,"Aloe Vera",MU_Common_AloeVera;MU_Rare_AloeVera;LY_Rare_AloeVera,"Aloe Vera","Aloe vera","Aloe Vera","Aloe Vera",1
367254,"Alright, the Disciple was discarded.",tutorial,,,,,0
367106,"Altered is a *2-player trading card game.* Each player will play a deck led by a *Hero* card.",tutorial,,,,,0
343242,"Altered is an innovative TCG which offers a new, refreshing approach to both competitive and casual players. Set in a universe of rich lore and visual design (influenced by Miyazaki's work and Dixit-like illustrations), this game is about exploring a new, reshaped Earth after a mysterious event, the Confluence, profoundly altered it.",metadata,,,,,0
367176,"Alternatively, click on &quot;Companion side&quot; at the top.",tutorial,,,,,0
416608,"Always hungry for new ideas...",YZ_Common_Maw,"Toujours avide de nouvelles idées.","Siempre con hambre de nuevas ideas...","Sempre affamata di nuove idee...","Immer hungrig auf neue Ideen …",1
336516,"Amahle, Asgarthan Outcast",LY_Common_AmahleAsgarthanOutcast;LY_Rare_AmahleAsgarthanOutcast;AX_Rare_AmahleAsgarthanOutcast,"Amahle, Paria Asgarthi","Amahle, paria asgarthiano","Amahle, Reietto di Asgartha","Amahle, Ausgestoßener von Asgartha",1
318226,"Amelia Earhart",OD_Rare_AmeliaEarhart;AX_Common_AmeliaEarhart;AX_Rare_AmeliaEarhart,"Amelia Earhart","Amelia Earhart","Amelia Earhart","Amelia Earhart",1
416934,"An energy system is a piece of subtle machinery to be optimized for better output.",AX_Common_TreystRossum,"Tout système énergétique est une machinerie subtile, à optimiser pour en tirer le meilleur rendement.","Todo sistema de energía es una pieza de delicada maquinaria por optimizar.","Un sistema energetico è un raffinato meccanismo da ottimizzare per migliorarne il risultato.","Ein Energiesystem ist ein Teil einer raffinierten Maschinerie, die für Höchstleistungen optimiert werden muss.",1
336519,Anansi,LY_Common_Anansi;LY_Rare_Anansi;AX_Rare_Anansi,Anansi,Anansi,Anansi,Anansi,1
336661,"Anchor and boost your allies over the long haul and reap the rewards of your good deeds.",Altered,,,,,0
336671,Anchored,Altered;Cards,Ancré,Anclaje,Ancorato,Verankert,1
343034,"Anchored: during Rest, I don't go to Reserve and I lose Anchored.",Meeples,,,,,0
367227,"And that's it for the morning!",tutorial,,,,,0
416629,Anubis,YZ_Rare_Anubis;OD_Common_Anubis;OD_Rare_Anubis,Anubis,Anubis,Anubi,Anubis,1
343845,"Apply ""At Night"" effects",Altered,,,,,0
343835,"Apply ""At Noon"" effects",Altered,,,,,0
367104,"Are you ready to discover what lies beyond the gates?",tutorial,,,,,0
416756,"Arjun & Spike",MU_Common_ArjunSpike,"Arjun & Spike","Arjun y Pinchitos","Arjun e Spina","Arjun & Spike",1
318228,"Armored Jammer",OD_Rare_ArmoredJammer;AX_Common_ArmoredJammer;AX_Rare_ArmoredJammer,"Brouilleur Blindé","Interferente blindado","Disturbatore di Frequenze Corazzato","Gepanzerter Störsender",1
367161,"As in many games, the bottom of the card has a text area for the card's *special ability.* This one is marked with a &quot;--&gt;,&quot; indicating that it activates whenever it is played.",tutorial,,,,,0
367294,"As you can see, a *Fleeting token* was added to Alice, even though she doesn't have a Fleeting label in her description.",tutorial,,,,,0
367219,"As you can see, each player's [red]*Mana Pool*[/red] has already been refreshed!",tutorial,,,,,0
367653,"As you can see, it only consumed 1 mana instead of 2, thanks to our Studious Disciple's Support ability!",tutorial,,,,,0
367122,"As you can see, they start at opposite ends of the arena at the beginning of the game!",tutorial,,,,,0
367158,"As you can see, this card costs 3 Mana, and our opponent's [red]*Mana Pool*[/red] has been completely drained as a result.",tutorial,,,,,0
336673,Asleep,Altered;Cards,Endormi,Sueño,Dormiente,Schlafend,1
318175,Asmodeus,LY_Common_Asmodeus;LY_Rare_Asmodeus;BR_Rare_Asmodeus,Asmodée,Asmodeo,Asmodeo,Asmodeus,1
367165,"At *Dusk,* for each region type in a Hero's or Companion's current location, each expedition's skill in that region will be compared against that of their opponent's expedition.",tutorial,,,,,0
367304,"At Dusk, Hero and Companion expedition totals are *combined.* [green]Whoever wins more region types wins the game![/green]",tutorial,,,,,0
416396,"At Dusk —",FlowConvertor,,,,,0
416646,"At Noon — Target Expedition moves forward one region.",YZ_Rare_GrandEndeavor;OD_Common_GrandEndeavor,"À Midi — L'Expédition ciblée avance d'une région.","Al mediodía — Una expedición objetivo avanza una región.","A mezzogiorno — Una spedizione bersaglio avanza di una regione.","Zum Mittag — Eine Expedition deiner Wahl bewegt sich eine Region vorwärts.",1
416717,"At Noon, if you control a Bureaucrat — Create an <ORDIS_RECRUIT> Soldier token in target Expedition.  When you play a Bureaucrat — You may have it gain <ASLEEP>. (During Dusk, ignore its statistics. During Rest, it doesn't go to Reserve and it loses Asleep.)",OD_Common_WaruMack,,,,,0
416398,"At Noon —",FlowConvertor,,,,,0
346020,"At Noon — $<RESUPPLY>.",MU_Common_AloeVera;MU_Rare_AxiomReprocessor;AX_Common_AxiomReprocessor,"À Midi — $<RESUPPLY>.","Al mediodía — $<RESUPPLY>.","A mezzogiorno — $<RESUPPLY>.","Zum Mittag — $<RESUPPLY>.",1
416739,"At Noon — Create an <ORDIS_RECRUIT> Soldier token in #each of your Expeditions#.",OD_Rare_OrdisCarrier,"À Midi — Créez un jeton Soldat <ORDIS_RECRUIT> dans #chacune de vos Expéditions#.","Al mediodía — Crea una ficha de soldado <ORDIS_RECRUIT> en #cada una de tus expediciones#.","A mezzogiorno — Crea una pedina Soldato <ORDIS_RECRUIT> in #ciascuna delle tue spedizioni#.","Zum Mittag — Erschaffe eine <ORDIS_RECRUIT>-Soldatenmarke in #jeder deiner Expeditionen#.",1
345975,"At Noon — Create an <ORDIS_RECRUIT> Soldier token in your Companion Expedition.",YZ_Rare_OrdisCarrier;OD_Common_OrdisCarrier,"À Midi — Créez un jeton Soldat <ORDIS_RECRUIT> dans votre Expédition Compagnon.","Al mediodía — Crea una ficha de soldado <ORDIS_RECRUIT> en tu expedición del compañero.","A mezzogiorno — Crea una pedina Soldato <ORDIS_RECRUIT> nella spedizione del tuo compagno.","Zum Mittag — Erschaffe eine <ORDIS_RECRUIT>-Soldatenmarke in deiner Gefährten-Expedition.",1
345977,"At Noon — Create an <ORDIS_RECRUIT> Soldier token in your Hero Expedition.",OD_Common_SigismarWingspan,"À Midi — Créez un jeton Soldat <ORDIS_RECRUIT> dans votre Expédition Héros.","Al mediodía — Crea una ficha de soldado <ORDIS_RECRUIT> en tu expedición del héroe.","A mezzogiorno — Crea una pedina Soldato <ORDIS_RECRUIT> nella tua spedizione dell'eroe.","Zum Mittag — Erschaffe eine <ORDIS_RECRUIT>-Soldatenmarke in deiner Helden-Expedition.",1
416575,"At Noon — Draw a card.",YZ_Common_AetherShard,"À Midi — Piochez une carte.","Al mediodía — Roba una carta.","A mezzogiorno — Pesca una carta.","Zum Mittag — Ziehe eine Karte.",1
416931,"At Noon — You may pay {1} and put a card from your hand in Reserve to create a <BRASSBUG> Robot token in target Expedition.",AX_Common_SubhashMarmo,"À Midi — Vous pouvez payer {1} et mettre une carte de votre main en Réserve pour créer un jeton Robot <BRASSBUG> dans l'Expédition ciblée.","Al mediodía — Puedes pagar {1} y colocar una carta de tu mano en la reserva para crear una ficha de robot <BRASSBUG> en una expedición objetivo.","A mezzogiorno — Puoi pagare {1} e mettere una carta dalla tua mano nella Riserva per creare una pedina Robot <BRASSBUG> in una spedizione bersaglio.","Zum Mittag — Du darfst {1} bezahlen und eine Karte aus deiner Hand in die Reserve legen, um eine <BRASSBUG>-Robotermarke in einer Expedition deiner Wahl zu erschaffen.",1
416897,"At Noon — if you are the first player, create a <BOODA> Companion token in your Companion Expedition.",BR_Common_KojoBooda,,,,,0
367244,"At the top, you should see two familiar options - Hero side and Companion side.",tutorial,,,,,0
331162,Athena,OD_Rare_Athena;AX_Common_Athena;AX_Rare_Athena,Athéna,Atenea,Atena,Athene,1
317724,Atlas,OD_Rare_Atlas;BR_Common_Atlas;BR_Rare_Atlas,Atlas,Atlas,Atlante,Atlas,1
336556,"Atsadi & Surge",BR_Common_AtsadiSurge,"Atsadi & Surge","Atsadi y Chispazo","Atsadi e Folgore","Atsadi & Blitz",1
416838,"Auraq & Kibble",LY_Common_AuraqKibble,"Auraq & Kibble","Auraq y Croqueta","Auraq e Crocchetta","Auraq & Schnurre",1
