ID,ID Base,Faction,Alteration,Name,Name ES,Type,Sub-Type,Cost,Recall Cost,Vegetal,Mineral,Aquatic,Effect,Echo,Intentions Implémentation CE,Intentions Implémentation GD CE,Functions Tag,Intentions Lore CE,Profils Tag,Complexity CE,Score,Flavor CE,Illustration,Identité Effet,Identité Stat,Identité Design,Reflexions jeu Equipe,Rare dans les precos ?
ALT_CORE_B_YZ_19_R2,ALT_CORE_B_YZ_19_C,LY,RARE,Magical Training,Entrenamiento mágico,SPELL,CONJURATION,1,3,,,,Roba una carta.,,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_20_C,ALT_CORE_B_YZ_20_C,YZ,COMMON,Gift of Self,En cuerpo y alma,SPELL,CONJURATION,2,2,,,,"$[FLEETING].  Sacrifica un personaje. Si lo haces, roba dos cartas.",,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_20_R1,ALT_CORE_B_YZ_20_C,YZ,RARE,Gift of Self,En cuerpo y alma,SPELL,CONJURATION,#3#,#3#,,,,"$[FLEETING].  Sacrifica un personaje. Si lo haces, roba #tres cartas#.",,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_20_R2,ALT_CORE_B_YZ_20_C,OR,RARE,Gift of Self,En cuerpo y alma,SPELL,CONJURATION,2,2,,,,"$[FLEETING].  Sacrifica un personaje. Si lo haces, roba dos cartas.",,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_21_C,ALT_CORE_B_YZ_21_C,YZ,COMMON,Off you go!,¡Hasta más ver!,SPELL,DISRUPTION,2,4,,,,Envía a la reserva un personaje objetivo con coste desde la mano de {3} o menos.,,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_21_R1,ALT_CORE_B_YZ_21_C,YZ,RARE,Off you go!,¡Hasta más ver!,SPELL,DISRUPTION,#3#,4,,,,Envía a la reserva un personaje objetivo con coste desde la mano de #{5} o menos#.,,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_21_R2,ALT_CORE_B_YZ_21_C,LY,RARE,Off you go!,¡Hasta más ver!,SPELL,DISRUPTION,2,4,,,,Envía a la reserva un personaje objetivo con coste desde la mano de {3} o menos.,,,,,,,,,,,,,,,1
ALT_CORE_B_YZ_22_C,ALT_CORE_B_YZ_22_C,YZ,COMMON,Spy Craft,Espionaje,SPELL,DISRUPTION,2,2,,,,$[FLEETING].  $[SABOTAGE] y luego $[RESUPPLY_LOW].,,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_22_R1,ALT_CORE_B_YZ_22_C,YZ,RARE,Spy Craft,Espionaje,SPELL,DISRUPTION,2,#3#,,,,$[SABOTAGE] y luego $[RESUPPLY_LOW].,,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_22_R2,ALT_CORE_B_YZ_22_C,LY,RARE,Spy Craft,Espionaje,SPELL,DISRUPTION,2,2,,,,$[FLEETING].  $[SABOTAGE] y luego $[RESUPPLY_LOW].,,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_23_C,ALT_CORE_B_YZ_23_C,YZ,COMMON,Conjuring Seal,Sello de conjuración,SPELL,CONJURATION,3,5,,,,Roba dos cartas.,,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_23_R1,ALT_CORE_B_YZ_23_C,YZ,RARE,Conjuring Seal,Sello de conjuración,SPELL,CONJURATION,#4#,5,,,,Roba #tres cartas#.,,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_23_R2,ALT_CORE_B_YZ_23_C,OR,RARE,Conjuring Seal,Sello de conjuración,SPELL,CONJURATION,3,5,,,,Roba dos cartas.,,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_24_C,ALT_CORE_B_YZ_24_C,YZ,COMMON,Banishing Gate,Portal de destierro,SPELL,DISRUPTION,4,4,,,,$[FLEETING].  Descarta un personaje o permanente objetivo.,,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_24_R1,ALT_CORE_B_YZ_24_C,YZ,RARE,Banishing Gate,Portal de destierro,SPELL,DISRUPTION,4,#5#,,,,Descarta un personaje o permanente objetivo.,,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_24_R2,ALT_CORE_B_YZ_24_C,OR,RARE,Banishing Gate,Portal de destierro,SPELL,DISRUPTION,4,4,,,,$[FLEETING].  Descarta un personaje o permanente objetivo.,,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_25_C,ALT_CORE_B_YZ_25_C,YZ,COMMON,"Small Step, Giant Leap","Pequeño paso, gran salto",SPELL,MANEUVER,6,6,,,,$[FLEETING].  Una expedición objetivo avanza una región.,,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_25_R1,ALT_CORE_B_YZ_25_C,YZ,RARE,"Small Step, Giant Leap","Pequeño paso, gran salto",SPELL,MANEUVER,6,#7#,,,,Una expedición objetivo avanza una región.,,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_25_R2,ALT_CORE_B_YZ_25_C,LY,RARE,"Small Step, Giant Leap","Pequeño paso, gran salto",SPELL,MANEUVER,6,6,,,,$[FLEETING].  Una expedición objetivo avanza una región.,,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_26_C,ALT_CORE_B_YZ_26_C,YZ,COMMON,Kraken's Wrath,Ira del Kraken,SPELL,DISRUPTION,5,5,,,,$[FLEETING].  Envía a la reserva hasta tres personajes objetivo con coste desde la mano total de {5} o menos.,,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_26_R1,ALT_CORE_B_YZ_26_C,YZ,RARE,Kraken's Wrath,Ira del Kraken,SPELL,DISRUPTION,5,5,,,,$[FLEETING].  Envía a la reserva hasta #cuatro# personajes objetivo con coste desde la mano total de #{6} o menos#.,,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_26_R2,ALT_CORE_B_YZ_26_C,AX,RARE,Kraken's Wrath,Ira del Kraken,SPELL,DISRUPTION,5,5,,,,$[FLEETING].  Envía a la reserva hasta #cuatro# personajes objetivo con coste desde la mano total de #{6} o menos#.,,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_27_C,ALT_CORE_B_YZ_27_C,YZ,COMMON,Celestial Blast,Detonación celestial,SPELL,DISRUPTION,7,7,,,,"$[FLEETING].  Descarta hasta dos objetivos, personajes o permanentes.",,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_27_R1,ALT_CORE_B_YZ_27_C,YZ,RARE,Celestial Blast,Detonación celestial,SPELL,DISRUPTION,7,7,,,,"$[FLEETING].  Descarta hasta dos objetivos, personajes o permanentes.  #Roba una carta.#",,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_27_R2,ALT_CORE_B_YZ_27_C,OR,RARE,Celestial Blast,Detonación celestial,SPELL,DISRUPTION,7,7,,,,"$[FLEETING].  Descarta hasta dos objetivos, personajes o permanentes.  #Roba una carta.#",,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_28_C,ALT_CORE_B_YZ_28_C,YZ,COMMON,Baba's Isba,Choza de Baba Yagá,PERMANENT,LANDMARK,3,3,,,,"{J} Roba una carta.  {T}, sacrificar un personaje: $[AFTER_YOU].",,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_28_R1,ALT_CORE_B_YZ_28_C,YZ,RARE,Baba's Isba,Choza de Baba Yagá,PERMANENT,LANDMARK,#2#,#2#,,,,"{J} Roba una carta.  {T}, sacrificar un personaje: $[AFTER_YOU].",,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_28_R2,ALT_CORE_B_YZ_28_C,OR,RARE,Baba's Isba,Choza de Baba Yagá,PERMANENT,LANDMARK,3,3,,,,"{J} Roba una carta.  {T}, sacrificar un personaje: $[AFTER_YOU].",,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_29_C,ALT_CORE_B_YZ_29_C,YZ,COMMON,Aether Shard,Esquirla de éter,PERMANENT,LANDMARK,5,5,,,,Al mediodía — Roba una carta.,,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_29_R1,ALT_CORE_B_YZ_29_C,YZ,RARE,Aether Shard,Esquirla de éter,PERMANENT,LANDMARK,5,5,,,,#{J} Roba una carta.#  Al mediodía — Roba una carta.,,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_29_R2,ALT_CORE_B_YZ_29_C,LY,RARE,Aether Shard,Esquirla de éter,PERMANENT,LANDMARK,5,5,,,,#{J} Roba una carta.#  Al mediodía — Roba una carta.,,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_30_C,ALT_CORE_B_YZ_30_C,YZ,COMMON,"The Kadigir, Yzmir Bastion","El Kadigir, bastión de Yzmir",PERMANENT,LANDMARK,8,8,,,,{T}: El siguiente hechizo que juegues este turno es sin coste.,,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_30_R1,ALT_CORE_B_YZ_30_C,YZ,RARE,"The Kadigir, Yzmir Bastion","El Kadigir, bastión de Yzmir",PERMANENT,LANDMARK,8,8,,,,"{T}: El siguiente hechizo que juegues este turno es sin coste. #Si lo juegas desde tu mano, pierde [FLEETING].#",,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_30_R2,ALT_CORE_B_YZ_30_C,LY,RARE,"The Kadigir, Yzmir Bastion","El Kadigir, bastión de Yzmir",PERMANENT,LANDMARK,8,8,,,,{T}: El siguiente hechizo que juegues este turno es sin coste.,,,,,,,,,,,,,,,0
ALT_CORE_B_YZ_31_C,ALT_CORE_B_YZ_31_C,YZ,COMMON,Maw,Fauces,TOKEN,COMPANION,,,0,0,0,Cuando sacrifiques un personaje — Gano 2 potenciadores.,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
