ID,ID Base,Faction,Alteration,Name,Name FR,Type,Sub-Type,Cost,Recall Cost,Vegetal,Mineral,Aquatic,Effect,Echo,Rare dans les precos ?,Intentions Implémentation GD CE,Functions Tag,Intentions Lore CE,Profils Tag,Complexity CE,Score,Flavor CE,Illustration,Identité Effet,Identité Stat,Identité Design,Reflexions jeu Equipe,Reflexion Chacun pour soi
ALT_CORE_B_YZ_14_R2,ALT_CORE_B_YZ_14_C,LY,RARE,Flamel,Flamel,CHARACTER,SCHOLAR,4,3,4,3,3,{H} Vous pouvez renvoyer un Sort de votre Réserve dans votre main.,{D} : Le prochain Sort que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),0,,,,,,,,,,,,,
ALT_CORE_B_YZ_15_C,ALT_CORE_B_YZ_15_C,YZ,COMMON,"Kuwat, the Dissenter","Kuwat, le Dissident",CHARACTER,MAGE,4,4,5,5,5,{J} Sacrifiez un Personnage dans mon Expédition.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_15_R1,ALT_CORE_B_YZ_15_C,YZ,RARE,"Kuwat, the Dissenter","Kuwat, le Dissident",CHARACTER,MAGE,4,#3#,5,5,5,{J} Sacrifiez un Personnage.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_15_R2,ALT_CORE_B_YZ_15_C,OR,RARE,"Kuwat, the Dissenter","Kuwat, le Dissident",CHARACTER,MAGE,4,4,5,5,5,{J} Sacrifiez un Personnage dans mon Expédition.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_16_C,ALT_CORE_B_YZ_16_C,YZ,COMMON,Dorothy Gale,Dorothy Gale,CHARACTER,CITIZEN,5,3,3,2,2,{H} Vous pouvez envoyer un Personnage ciblé en Réserve.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_16_R1,ALT_CORE_B_YZ_16_C,YZ,RARE,Dorothy Gale,Dorothy Gale,CHARACTER,CITIZEN,5,#5#,3,2,2,#{J}# Vous pouvez envoyer un Personnage ciblé en Réserve.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_16_R2,ALT_CORE_B_YZ_16_C,BR,RARE,Dorothy Gale,Dorothy Gale,CHARACTER,CITIZEN,5,3,3,2,2,{H} Vous pouvez envoyer un Personnage ciblé en Réserve.,,1,,,,,,,,,,,,,
ALT_CORE_B_YZ_17_C,ALT_CORE_B_YZ_17_C,YZ,COMMON,The Kraken,Le Kraken,CHARACTER,LEVIATHAN,7,7,0,0,8,$[GIGANTIC].  {J} Sacrifiez deux Personnages.  Toutes les régions sont {O} et perdent leurs autres types.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_17_R1,ALT_CORE_B_YZ_17_C,YZ,RARE,The Kraken,Le Kraken,CHARACTER,LEVIATHAN,7,7,0,0,8,$[GIGANTIC].  {J} Sacrifiez #un Personnage#.  Toutes les régions sont {O} et perdent leurs autres types.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_17_R2,ALT_CORE_B_YZ_17_C,OR,RARE,The Kraken,Le Kraken,CHARACTER,LEVIATHAN,7,7,0,0,8,$[GIGANTIC].  {J} Sacrifiez deux Personnages.  Toutes les régions sont {O} et perdent leurs autres types.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_18_C,ALT_CORE_B_YZ_18_C,YZ,COMMON,Sakarabru,Sakarabru,CHARACTER,DEITY,7,4,4,4,4,{H} L'Expédition adverse qui me fait face recule d'une région.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_18_R1,ALT_CORE_B_YZ_18_C,YZ,RARE,Sakarabru,Sakarabru,CHARACTER,DEITY,7,4,#5#,#5#,#5#,{H} L'Expédition adverse qui me fait face recule d'une région.,#{D} : Piochez une carte.# (Défaussez-moi de la Réserve pour ça.),1,,,,,,,,,,,,,
ALT_CORE_B_YZ_18_R2,ALT_CORE_B_YZ_18_C,BR,RARE,Sakarabru,Sakarabru,CHARACTER,DEITY,7,4,4,4,4,{H} L'Expédition adverse qui me fait face recule d'une région.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_19_C,ALT_CORE_B_YZ_19_C,YZ,COMMON,Magical Training,Entraînement Magique,SPELL,CONJURATION,1,3,,,,Piochez une carte.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_19_R1,ALT_CORE_B_YZ_19_C,YZ,RARE,Magical Training,Entraînement Magique,SPELL,CONJURATION,1,#2#,,,,Piochez une carte.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_19_R2,ALT_CORE_B_YZ_19_C,LY,RARE,Magical Training,Entraînement Magique,SPELL,CONJURATION,1,3,,,,Piochez une carte.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_20_C,ALT_CORE_B_YZ_20_C,YZ,COMMON,Gift of Self,Don de Soi,SPELL,CONJURATION,2,2,,,,"$[FLEETING].  Sacrifiez un Personnage. Si vous le faites, piochez deux cartes.",,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_20_R1,ALT_CORE_B_YZ_20_C,YZ,RARE,Gift of Self,Don de Soi,SPELL,CONJURATION,#3#,#3#,,,,"$[FLEETING].  Sacrifiez un Personnage. Si vous le faites, piochez #trois cartes#.",,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_20_R2,ALT_CORE_B_YZ_20_C,OR,RARE,Gift of Self,Don de Soi,SPELL,CONJURATION,2,2,,,,"$[FLEETING].  Sacrifiez un Personnage. Si vous le faites, piochez deux cartes.",,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_21_C,ALT_CORE_B_YZ_21_C,YZ,COMMON,Off you go!,Zou !,SPELL,DISRUPTION,2,4,,,,Envoyez en Réserve un Personnage ciblé de Coût de Main {3} ou moins.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_21_R1,ALT_CORE_B_YZ_21_C,YZ,RARE,Off you go!,Zou !,SPELL,DISRUPTION,#3#,4,,,,Envoyez en Réserve un Personnage ciblé de Coût de Main #{5} ou moins#.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_21_R2,ALT_CORE_B_YZ_21_C,LY,RARE,Off you go!,Zou !,SPELL,DISRUPTION,2,4,,,,Envoyez en Réserve un Personnage ciblé de Coût de Main {3} ou moins.,,1,,,,,,,,,,,,,
ALT_CORE_B_YZ_22_C,ALT_CORE_B_YZ_22_C,YZ,COMMON,Spy Craft,Espionnage,SPELL,DISRUPTION,2,2,,,,"$[FLEETING].  $[SABOTAGE], puis $[RESUPPLY_LOW].",,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_22_R1,ALT_CORE_B_YZ_22_C,YZ,RARE,Spy Craft,Espionnage,SPELL,DISRUPTION,2,#3#,,,,"$[SABOTAGE], puis $[RESUPPLY_LOW].",,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_22_R2,ALT_CORE_B_YZ_22_C,LY,RARE,Spy Craft,Espionnage,SPELL,DISRUPTION,2,2,,,,"$[FLEETING].  $[SABOTAGE], puis $[RESUPPLY_LOW].",,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_23_C,ALT_CORE_B_YZ_23_C,YZ,COMMON,Conjuring Seal,Sceau de Conjuration,SPELL,CONJURATION,3,5,,,,Piochez deux cartes.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_23_R1,ALT_CORE_B_YZ_23_C,YZ,RARE,Conjuring Seal,Sceau de Conjuration,SPELL,CONJURATION,#4#,5,,,,Piochez #trois cartes#.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_23_R2,ALT_CORE_B_YZ_23_C,OR,RARE,Conjuring Seal,Sceau de Conjuration,SPELL,CONJURATION,3,5,,,,Piochez deux cartes.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_24_C,ALT_CORE_B_YZ_24_C,YZ,COMMON,Banishing Gate,Portail de Bannissement,SPELL,DISRUPTION,4,4,,,,$[FLEETING].  Défaussez un Personnage ou Permanent ciblé.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_24_R1,ALT_CORE_B_YZ_24_C,YZ,RARE,Banishing Gate,Portail de Bannissement,SPELL,DISRUPTION,4,#5#,,,,Défaussez un Personnage ou Permanent ciblé.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_24_R2,ALT_CORE_B_YZ_24_C,OR,RARE,Banishing Gate,Portail de Bannissement,SPELL,DISRUPTION,4,4,,,,$[FLEETING].  Défaussez un Personnage ou Permanent ciblé.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_25_C,ALT_CORE_B_YZ_25_C,YZ,COMMON,"Small Step, Giant Leap","Petit Pas, Bond de Géant",SPELL,MANEUVER,6,6,,,,$[FLEETING].  L'Expédition ciblée avance d'une région.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_25_R1,ALT_CORE_B_YZ_25_C,YZ,RARE,"Small Step, Giant Leap","Petit Pas, Bond de Géant",SPELL,MANEUVER,6,#7#,,,,L'Expédition ciblée avance d'une région.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_25_R2,ALT_CORE_B_YZ_25_C,LY,RARE,"Small Step, Giant Leap","Petit Pas, Bond de Géant",SPELL,MANEUVER,6,6,,,,$[FLEETING].  L'Expédition ciblée avance d'une région.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_26_C,ALT_CORE_B_YZ_26_C,YZ,COMMON,Kraken's Wrath,Furie du Kraken,SPELL,DISRUPTION,5,5,,,,$[FLEETING].  Envoyez en Réserve jusqu'à trois Personnages ciblés avec un Coût de Main total de {5} ou moins.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_26_R1,ALT_CORE_B_YZ_26_C,YZ,RARE,Kraken's Wrath,Furie du Kraken,SPELL,DISRUPTION,5,5,,,,$[FLEETING].  Envoyez en Réserve jusqu'à #quatre# Personnages ciblés avec un Coût de Main total de #{6} ou moins#.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_26_R2,ALT_CORE_B_YZ_26_C,AX,RARE,Kraken's Wrath,Furie du Kraken,SPELL,DISRUPTION,5,5,,,,$[FLEETING].  Envoyez en Réserve jusqu'à #quatre# Personnages ciblés avec un Coût de Main total de #{6} ou moins#.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_27_C,ALT_CORE_B_YZ_27_C,YZ,COMMON,Celestial Blast,Explosion Céleste,SPELL,DISRUPTION,7,7,,,,"$[FLEETING].  Défaussez jusqu'à deux cibles, Personnages ou Permanents.",,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_27_R1,ALT_CORE_B_YZ_27_C,YZ,RARE,Celestial Blast,Explosion Céleste,SPELL,DISRUPTION,7,7,,,,"$[FLEETING].  Défaussez jusqu'à deux cibles, Personnages ou Permanents.  #Piochez une carte.#",,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_27_R2,ALT_CORE_B_YZ_27_C,OR,RARE,Celestial Blast,Explosion Céleste,SPELL,DISRUPTION,7,7,,,,"$[FLEETING].  Défaussez jusqu'à deux cibles, Personnages ou Permanents.  #Piochez une carte.#",,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_28_C,ALT_CORE_B_YZ_28_C,YZ,COMMON,Baba's Isba,L'Isba de Baba,PERMANENT,LANDMARK,3,3,,,,"{J} Piochez une carte.  {T}, Sacrifiez un Personnage : $[AFTER_YOU].",,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_28_R1,ALT_CORE_B_YZ_28_C,YZ,RARE,Baba's Isba,L'Isba de Baba,PERMANENT,LANDMARK,#2#,#2#,,,,"{J} Piochez une carte.  {T}, Sacrifiez un Personnage : $[AFTER_YOU].",,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_28_R2,ALT_CORE_B_YZ_28_C,OR,RARE,Baba's Isba,L'Isba de Baba,PERMANENT,LANDMARK,3,3,,,,"{J} Piochez une carte.  {T}, Sacrifiez un Personnage : $[AFTER_YOU].",,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_29_C,ALT_CORE_B_YZ_29_C,YZ,COMMON,Aether Shard,Fragment d'Éther,PERMANENT,LANDMARK,5,5,,,,À Midi — Piochez une carte.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_29_R1,ALT_CORE_B_YZ_29_C,YZ,RARE,Aether Shard,Fragment d'Éther,PERMANENT,LANDMARK,5,5,,,,#{J} Piochez une carte.#  À Midi — Piochez une carte.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_29_R2,ALT_CORE_B_YZ_29_C,LY,RARE,Aether Shard,Fragment d'Éther,PERMANENT,LANDMARK,5,5,,,,#{J} Piochez une carte.#  À Midi — Piochez une carte.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_30_C,ALT_CORE_B_YZ_30_C,YZ,COMMON,"The Kadigir, Yzmir Bastion","Le Kadigir, Bastion Yzmir",PERMANENT,LANDMARK,8,8,,,,{T} : Le prochain Sort que vous jouez ce tour est gratuit.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_30_R1,ALT_CORE_B_YZ_30_C,YZ,RARE,"The Kadigir, Yzmir Bastion","Le Kadigir, Bastion Yzmir",PERMANENT,LANDMARK,8,8,,,,"{T} : Le prochain Sort que vous jouez ce tour est gratuit. #Si vous le jouez de votre main, il perd [FLEETING].#",,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_30_R2,ALT_CORE_B_YZ_30_C,LY,RARE,"The Kadigir, Yzmir Bastion","Le Kadigir, Bastion Yzmir",PERMANENT,LANDMARK,8,8,,,,{T} : Le prochain Sort que vous jouez ce tour est gratuit.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_31_C,ALT_CORE_B_YZ_31_C,YZ,COMMON,Maw,Maw,TOKEN,COMPANION,,,0,0,0,Lorsque vous sacrifiez un Personnage — Je gagne 2 boosts.,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
