ID,ID Base,Faction,Alteration,Name EN,Name DE,Type,Subtyp,Cost,Recall Cost,Vegetal,Mineral,Aquatic,Effekt,Echo,Intentions Implémentation CE,Intentions Implémentation GD CE,Functions Tag,Intentions Lore CE,Profils Tag,Complexity CE,Score,Flavor CE,Illustration,Identité Effet,Identité Stat,Identité Design,Reflexions jeu Equipe,Rare dans les precos ?
ALT_CORE_B_YZ_26_R1,ALT_CORE_B_YZ_26_C,YZ,RARE,Kraken's Wrath,Zorn des Kraken,,,,,,,,$[FLEETING].  Schicke bis zu #vier# Charaktere deiner Wahl mit Gesamt-Handkosten von #{6} oder weniger# in die Reserve.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_26_R2,ALT_CORE_B_YZ_26_C,AX,RARE,Kraken's Wrath,Zorn des Kraken,,,,,,,,$[FLEETING].  Schicke bis zu #vier# Charaktere deiner Wahl mit Gesamt-Handkosten von #{6} oder weniger# in die Reserve.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_27_C,ALT_CORE_B_YZ_27_C,YZ,COMMON,Celestial Blast,Himmelssturm,,,,,,,,$[FLEETING].  Lege bis zu zwei Karten deiner Wahl ab – Charaktere oder bleibende Karten.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_27_R1,ALT_CORE_B_YZ_27_C,YZ,RARE,Celestial Blast,Himmelssturm,,,,,,,,$[FLEETING].  Lege bis zu zwei Karten deiner Wahl ab – Charaktere oder bleibende Karten.  #Ziehe eine Karte.#,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_27_R2,ALT_CORE_B_YZ_27_C,OR,RARE,Celestial Blast,Himmelssturm,,,,,,,,$[FLEETING].  Lege bis zu zwei Karten deiner Wahl ab – Charaktere oder bleibende Karten.  #Ziehe eine Karte.#,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_28_C,ALT_CORE_B_YZ_28_C,YZ,COMMON,Baba's Isba,Babas Isba,,,,,,,,"{J} Ziehe eine Karte.  {T}, Opfere einen Charakter: $[AFTER_YOU].",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_28_R1,ALT_CORE_B_YZ_28_C,YZ,RARE,Baba's Isba,Babas Isba,,,,,,,,"{J} Ziehe eine Karte.  {T}, Opfere einen Charakter: $[AFTER_YOU].",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_28_R2,ALT_CORE_B_YZ_28_C,OR,RARE,Baba's Isba,Babas Isba,,,,,,,,"{J} Ziehe eine Karte.  {T}, Opfere einen Charakter: $[AFTER_YOU].",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_29_C,ALT_CORE_B_YZ_29_C,YZ,COMMON,Aether Shard,Äthersplitter,,,,,,,,Zum Mittag — Ziehe eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_29_R1,ALT_CORE_B_YZ_29_C,YZ,RARE,Aether Shard,Äthersplitter,,,,,,,,#{J} Ziehe eine Karte.#  Zum Mittag — Ziehe eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_29_R2,ALT_CORE_B_YZ_29_C,LY,RARE,Aether Shard,Äthersplitter,,,,,,,,#{J} Ziehe eine Karte.#  Zum Mittag — Ziehe eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_30_C,ALT_CORE_B_YZ_30_C,YZ,COMMON,"The Kadigir, Yzmir Bastion","Der Kadigir, Yzmir-Bastion",,,,,,,,"{T} : Der nächste Zauber, den du in dieser Runde spielst, ist kostenlos.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_30_R1,ALT_CORE_B_YZ_30_C,YZ,RARE,"The Kadigir, Yzmir Bastion","Der Kadigir, Yzmir-Bastion",,,,,,,,"{T} : Der nächste Zauber, den du in dieser Runde spielst, ist kostenlos. #Falls du ihn aus deiner Hand spielst, verliert er [FLEETING].#",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_30_R2,ALT_CORE_B_YZ_30_C,LY,RARE,"The Kadigir, Yzmir Bastion","Der Kadigir, Yzmir-Bastion",,,,,,,,"{T} : Der nächste Zauber, den du in dieser Runde spielst, ist kostenlos.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_31_C,ALT_CORE_B_YZ_31_C,YZ,COMMON,Maw,Schlund,,,,,,,,Wenn du einen Charakter opferst — Ich erhalte 2 Verstärkungen.,,,,,,,,,,,,,,,
