ID;ID Base;Faction;Alteration;Name;Name En;Colonne3;Colonne2;Colonne1;Type;Sub-Type;Cost;Recall Cost;Vegetal;Mineral;Aquatic;Effect;Echo;;;;;;;;;flavor;;;;;#;Artist;Placeholder Y/N;Etat Brief;Tags;State;Changement;Commentaire;Promo?;;;;;
ALT_DUSTER_B_YZ_99_C;ALT_DUSTER_B_YZ_99_C;YZ;COMMON;Tag!;Tag!;;;;SPELL;DISRUPTION MANEUVER;4;4;;;;[FLEETING].  Target opponent sacrifices the Character they control with the highest Base Cost. (Its Base Cost is the Reserve Cost if Fleeting, or the Hand Cost if not.);;;;;;;;;;"""The Reka player is out!""";;;;;105;Justice Wong;FAUX;Envoi Brief;Spell Base Cost 4+;;;;B;;;;;
ALT_DUSTER_B_YZ_99_R1;ALT_DUSTER_B_YZ_99_C;YZ;RARE;Tag!;Tag!;;;;SPELL;DISRUPTION MANEUVER;4;#7#;;;;Target opponent sacrifices the Character #or Permanent# they control with the highest Base Cost. (Its Base Cost is the Reserve Cost if Fleeting, or the Hand Cost if not.);#{D} : [AFTER_YOU].#;;;;;;;;;"""The Reka player is out!""";;;;;105;Justice Wong;FAUX;Envoi Brief;Spell Base Cost 4+, {T};;;;B;;;;;
ALT_DUSTER_B_YZ_99_R2;ALT_DUSTER_B_YZ_99_C;LY;RARE;Tag!;Tag!;;;;SPELL;DISRUPTION MANEUVER;4;#7#;;;;Target opponent sacrifices the Character #or Permanent# they control with the highest Base Cost. (Its Base Cost is the Reserve Cost if Fleeting, or the Hand Cost if not.);#{D} : [AFTER_YOU].#;;;;;;;;;"""The Reka player is out!""";;;;;105;Justice Wong;FAUX;Envoi Brief;Spell Base Cost 4+, {T};;;;B;;;;;
ALT_DUSTER_B_YZ_98_C;ALT_DUSTER_B_YZ_98_C;YZ;COMMON;Finisher;Finisher;;;;SPELL;DISRUPTION MANEUVER;7;7;;;;[FLEETING].  Choose up to three:  • Discard target Character.  • Discard target Permanent.  • [SABOTAGE].;;;;;;;;;;"""Maaaaaleros!""";;;;;106;DOBA;FAUX;Brief Done;Spell Base Cost 4+;;;;B;;;;;
ALT_DUSTER_B_YZ_98_R1;ALT_DUSTER_B_YZ_98_C;YZ;RARE;Finisher;Finisher;;;;SPELL;DISRUPTION MANEUVER;7;7;;;;[FLEETING].  Choose up to three, #you may choose the same option multiple times:#  • Discard target Character.  • Discard target Permanent.  • [SABOTAGE].;;;;;;;;;;"""Maaaaaleros!""";;;;;106;DOBA;FAUX;Brief Done;Spell Base Cost 4+;;;;B;;;;;
ALT_DUSTER_B_YZ_98_R2;ALT_DUSTER_B_YZ_98_C;LY;RARE;Finisher;Finisher;;;;SPELL;DISRUPTION MANEUVER;7;7;;;;[FLEETING].  Choose up to three, #you may choose the same option multiple times:#  • Discard target Character.  • Discard target Permanent.  • [SABOTAGE].;;;;;;;;;;"""Maaaaaleros!""";;;;;106;DOBA;FAUX;Brief Done;Spell Base Cost 4+;;;;B;;;;;
ALT_DUSTER_B_YZ_101_C;ALT_DUSTER_B_YZ_101_C;YZ;COMMON;Mothcatcher Wand;Mothcatcher Wand;;;;EXPEDITION_PERMANENT;GEAR;2;2;;;;{J} Exhaust target card in Reserve.  {T}, {X} : Create X [MANA_MOTH] Illusion tokens in my Expedition. X can't be higher than the number of exhausted cards in Reserve.;;;;;;;;;;Moyo uses it to capture the essence of illusion.;;;;;107;HuoMiao Studio;FAUX;Brief Done;{T}, Complex, Constructed buildaround, Feature 2 - Gear;;;;B;;;;;
ALT_DUSTER_B_YZ_101_R1;ALT_DUSTER_B_YZ_101_C;YZ;RARE;Mothcatcher Wand;Mothcatcher Wand;;;;EXPEDITION_PERMANENT;GEAR;2;2;;;;{J} Exhaust target card in Reserve.  {T}, {X} : Create X [MANA_MOTH] Illusion tokens in my Expedition. X can't be higher than the total number of exhausted cards in Reserve and #other exhausted Permanents you control.#;;;;;;;;;;Moyo uses it to capture the essence of illusion.;;;;;107;HuoMiao Studio;FAUX;Brief Done;{T}, Complex, Constructed buildaround, Feature 2 - Gear;;;;B;;;;;
ALT_DUSTER_B_YZ_101_R2;ALT_DUSTER_B_YZ_101_C;AX;RARE;Mothcatcher Wand;Mothcatcher Wand;;;;EXPEDITION_PERMANENT;GEAR;2;2;;;;{J} Exhaust target card in Reserve.  {T}, {X} : Create X [MANA_MOTH] Illusion tokens in my Expedition. X can't be higher than the total number of exhausted cards in Reserve and #other exhausted Permanents you control.#;;;;;;;;;;Moyo uses it to capture the essence of illusion.;;;;;107;HuoMiao Studio;FAUX;Brief Done;{T}, Complex, Constructed buildaround, Feature 2 - Gear;;;;B;;;;;
ALT_DUSTER_B_YZ_102_C;ALT_DUSTER_B_YZ_102_C;YZ;COMMON;The Infirmary;The Infirmary;;;;LANDMARK_PERMANENT;SITE;3;3;;;;{T}, Exhaust a card in your Reserve: $[AFTER_YOU].;;;;;;;;;;"""I told you it was a bad idea to drink all that Sap Cola…""";;;;;108;HuoMiao Studio;FAUX;Envoi Brief;{T};;;;B;;;;;
ALT_DUSTER_B_YZ_102_R1;ALT_DUSTER_B_YZ_102_C;YZ;RARE;The Infirmary;The Infirmary;;;;LANDMARK_PERMANENT;SITE;3;3;;;;#{J} [RESUPPLY].#  {T}, Exhaust a card in your Reserve: [AFTER_YOU].;;;;;;;;;;"""I told you it was a bad idea to drink all that Sap Cola…""";;;;;108;HuoMiao Studio;FAUX;Envoi Brief;{T};;;;B;;;;;
ALT_DUSTER_B_YZ_102_R2;ALT_DUSTER_B_YZ_102_C;MU;RARE;The Infirmary;The Infirmary;;;;LANDMARK_PERMANENT;SITE;3;3;;;;#{J} [RESUPPLY].#  {T}, Exhaust a card in your Reserve: [AFTER_YOU].;;;;;;;;;;"""I told you it was a bad idea to drink all that Sap Cola…""";;;;;108;HuoMiao Studio;FAUX;Envoi Brief;{T};;;;B;;;;;
ALT_DUSTER_B_BR_83_C;ALT_DUSTER_B_BR_83_C;BR;COMMON;Halua;Halua;;;;TOKEN;COMPANION LEVIATHAN;;;2;2;2;If your Hero has 5 or more Quest counters, I am [GIGANTIC]. (A Gigantic Character is considered present in both Expeditions.);;;;;;;;;;Halua returns as the protector of the Naos.;;;;;109;Fahmi Fauzi;FAUX;;;;;;B;;;;;
ALT_DUSTER_B_NE_04_C;ALT_DUSTER_B_NE_04_C;NE;COMMON;Manaseed;Manaseed;;;;TOKEN_LANDMARK_PERMANENT;SAP;;;;;;{T}, Sacrifice me: Ready a Mana Orb.;;;;;;;;;;The Reka draw all of their riches from its Juice.;;;;;110;Taras Susak;FAUX;Brief Done;;;;;B;;;;;
ALT_DUSTER_B_OR_31_C;ALT_DUSTER_B_OR_31_C;OR;COMMON;Ordis Recruit;Ordis Recruit;;;;TOKEN;SOLDIER;;;1;1;1;(If I leave the Expedition zone, remove me from the game.);;;;;;;;;;There's no age limit on adventure.;;;;;111;Nestor Papatriantafyllou;FAUX;;;;;;B;;;;;
ALT_DUSTER_B_YZ_47_C;ALT_DUSTER_B_YZ_47_C;YZ;COMMON;Mana Moth;Mana Moth;;;;TOKEN;ILLUSION;;;2;2;2;(If I leave the Expedition zone, remove me from the game.);;;;;;;;;;Moths are at the core of Yzmir strategy.;;;;;112;Ba Vo;FAUX;;;;;;B;;;;;
